contact_duration,number_contacts,previous_days,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
164,4,999,0,,,1,2022-04-28
67,3,999,0,,,1,2022-04-12
477,2,999,0,,,1,2022-04-27
94,1,999,0,,,1,2022-04-28
266,5,999,0,,,1,2022-04-15
247,5,999,0,,,1,2022-04-24
201,1,999,0,,,1,2022-04-13
172,1,999,0,,,1,2022-04-24
270,2,999,0,,,1,2022-04-09
413,3,999,0,,,1,2022-04-21
141,1,999,0,,,1,2022-04-03
117,1,999,0,,,1,2022-04-21
163,1,999,0,,,1,2022-04-26
155,1,999,0,,,1,2022-04-15
522,4,999,0,,,1,2022-04-12
91,4,999,0,,,1,2022-04-08
106,3,999,0,,,1,2022-04-09
333,2,999,0,,,1,2022-04-05
116,4,999,0,,,1,2022-04-29
77,2,999,0,,,1,2022-04-28
86,1,999,0,,,1,2022-04-27
191,1,999,0,,,1,2022-04-23
115,16,999,0,,,1,2022-04-30
65,2,999,0,,,1,2022-04-05
143,1,999,1,0.0,,1,2022-04-26
160,1,999,0,,,1,2022-04-12
78,2,999,0,,,1,2022-04-19
117,2,999,0,,,1,2022-04-06
105,6,999,3,0.0,,1,2022-04-24
111,1,999,0,,,1,2022-04-07
693,2,999,0,,,1,2022-04-18
227,1,999,1,0.0,,1,2022-04-22
202,5,999,1,0.0,,1,2022-04-23
222,4,999,0,,,1,2022-04-20
173,2,999,0,,,1,2022-04-29
83,2,999,0,,,1,2022-04-17
44,3,999,0,,,1,2022-04-30
89,12,999,0,,,1,2022-04-27
124,1,999,0,,,1,2022-04-28
54,1,999,0,,,1,2022-04-14
98,1,999,0,,,1,2022-04-01
97,1,999,0,,,1,2022-04-16
218,1,999,0,,,1,2022-04-21
107,1,999,0,,,1,2022-04-04
227,3,999,0,,,1,2022-04-23
148,1,999,0,,,1,2022-04-02
444,1,999,0,,,1,2022-04-06
88,1,999,1,0.0,,1,2022-04-21
160,1,999,0,,,1,2022-04-30
167,1,999,0,,,1,2022-04-27
360,1,999,0,,,1,2022-04-17
62,1,999,0,,,1,2022-04-24
81,1,999,0,,,1,2022-04-01
66,1,999,0,,,1,2022-04-07
122,1,999,0,,,1,2022-04-04
90,2,999,0,,,1,2022-04-16
151,3,999,0,,,1,2022-04-28
151,3,999,0,,,1,2022-04-18
139,2,999,0,,,1,2022-04-14
165,3,999,0,,,1,2022-04-15
118,2,999,0,,,1,2022-04-12
177,2,999,0,,,1,2022-04-13
186,2,999,0,,,1,2022-04-02
50,2,999,0,,,1,2022-04-27
56,2,999,0,,,1,2022-04-19
101,2,999,0,,,1,2022-04-25
89,2,999,0,,,1,2022-04-21
507,3,999,0,,,1,2022-04-22
636,2,999,0,,,1,2022-04-05
961,2,999,1,0.0,,1,2022-04-28
80,5,999,0,,,1,2022-04-10
75,3,999,0,,,1,2022-04-03
153,4,999,1,0.0,,1,2022-04-17
164,23,999,0,,,1,2022-04-26
169,8,999,0,,,1,2022-04-15
85,7,999,0,,,1,2022-04-05
170,1,999,0,,,1,2022-04-10
211,1,999,0,,,1,2022-04-05
192,1,999,0,,,1,2022-04-08
179,1,999,0,,,1,2022-04-13
358,1,999,0,,,1,2022-04-30
523,1,999,0,,,1,2022-04-11
510,1,999,0,,,1,2022-04-08
571,1,999,0,,,1,2022-04-03
400,1,999,0,,,1,2022-04-21
185,1,2,1,1.0,,1,2022-04-11
67,1,999,0,,,1,2022-04-24
968,1,5,2,0.0,,1,2022-04-30
701,1,5,1,1.0,,1,2022-04-29
381,1,999,1,0.0,,1,2022-04-14
571,1,999,0,,,1,2022-04-13
108,1,999,0,,,1,2022-04-21
239,1,999,0,,,1,2022-04-27
109,1,999,0,,,1,2022-04-26
525,1,999,0,,,1,2022-04-13
224,1,999,0,,,1,2022-04-15
63,1,999,0,,,1,2022-04-13
662,1,999,0,,,1,2022-04-28
494,1,2,1,1.0,,1,2022-04-16
243,1,999,0,,,1,2022-04-16
364,1,999,0,,,1,2022-04-21
243,1,999,0,,,1,2022-04-01
412,1,5,1,1.0,,1,2022-04-29
353,1,999,0,,,1,2022-04-27
268,1,999,0,,,1,2022-04-20
264,1,999,0,,,1,2022-04-24
208,1,2,1,1.0,,1,2022-04-21
499,1,999,0,,,1,2022-04-07
407,1,2,1,1.0,,1,2022-04-03
220,1,999,0,,,1,2022-04-06
447,1,2,1,1.0,,1,2022-04-17
62,1,2,1,1.0,,1,2022-04-08
41,1,999,0,,,1,2022-04-17
85,1,999,0,,,1,2022-04-19
121,1,999,0,,,1,2022-04-08
160,1,999,0,,,1,2022-04-01
619,1,999,0,,,1,2022-04-22
387,1,999,0,,,1,2022-04-28
401,1,999,0,,,1,2022-04-08
239,1,999,0,,,1,2022-04-07
155,1,999,1,0.0,,1,2022-04-20
313,1,999,0,,,1,2022-04-23
152,1,999,0,,,1,2022-04-11
871,1,999,0,,,1,2022-04-10
297,1,2,1,1.0,,1,2022-04-08
413,1,999,0,,,1,2022-04-23
231,1,999,0,,,1,2022-04-24
104,1,999,0,,,1,2022-04-13
328,1,999,0,,,1,2022-04-14
281,1,999,0,,,1,2022-04-07
119,1,999,0,,,1,2022-04-10
733,1,999,0,,,1,2022-04-29
335,1,999,0,,,1,2022-04-18
252,1,5,1,1.0,,1,2022-04-12
815,1,999,0,,,1,2022-04-16
620,1,999,0,,,1,2022-04-01
706,1,999,1,0.0,,1,2022-04-03
354,1,2,1,1.0,,1,2022-04-14
347,1,999,0,,,1,2022-04-10
271,1,2,1,1.0,,1,2022-04-03
110,1,999,1,0.0,,1,2022-04-20
551,1,999,0,,,1,2022-04-24
222,1,999,0,,,1,2022-04-08
294,2,2,1,1.0,,1,2022-04-19
383,1,999,0,,,1,2022-04-09
41,1,999,0,,,1,2022-04-15
177,2,999,0,,,1,2022-04-23
368,1,999,0,,,1,2022-04-15
126,1,999,0,,,1,2022-04-14
1277,1,999,0,,,1,2022-04-19
267,1,999,1,0.0,,1,2022-04-07
390,1,999,0,,,1,2022-04-24
381,1,999,0,,,1,2022-04-28
187,10,999,0,,,1,2022-04-18
200,1,999,0,,,1,2022-04-19
156,2,999,0,,,1,2022-04-20
218,1,2,2,1.0,,1,2022-04-09
116,1,999,1,0.0,,1,2022-04-08
465,1,999,0,,,1,2022-04-27
900,2,999,2,0.0,,1,2022-04-22
132,1,999,0,,,1,2022-04-08
394,1,999,0,,,1,2022-04-09
127,1,999,0,,,1,2022-04-09
321,1,999,0,,,1,2022-04-26
381,1,999,1,0.0,,1,2022-04-01
279,1,999,0,,,1,2022-04-11
202,1,999,0,,,1,2022-04-18
375,1,999,0,,,1,2022-04-14
779,2,999,0,,,1,2022-04-26
246,2,999,0,,,1,2022-04-14
584,1,999,0,,,1,2022-04-14
878,1,999,0,,,1,2022-04-09
504,2,999,0,,,1,2022-04-16
195,2,999,0,,,1,2022-04-19
99,2,999,0,,,1,2022-04-18
222,1,999,0,,,1,2022-04-07
78,2,5,1,1.0,,1,2022-04-08
58,1,999,1,0.0,,1,2022-04-21
160,1,999,0,,,1,2022-04-02
337,2,5,1,1.0,,1,2022-04-30
200,1,999,0,,,1,2022-04-25
115,1,999,0,,,1,2022-04-13
369,2,999,0,,,1,2022-04-24
341,1,999,0,,,1,2022-04-18
297,1,2,2,1.0,,1,2022-04-27
237,1,999,0,,,1,2022-04-08
110,2,999,0,,,1,2022-04-28
687,1,0,1,1.0,,1,2022-04-30
193,1,999,1,0.0,,1,2022-04-05
216,2,999,0,,,1,2022-04-05
135,1,999,0,,,1,2022-04-21
126,1,999,0,,,1,2022-04-18
266,2,2,2,1.0,,1,2022-04-08
455,2,999,0,,,1,2022-04-21
53,1,999,1,0.0,,1,2022-04-09
524,2,999,0,,,1,2022-04-21
225,1,2,1,1.0,,1,2022-04-19
258,2,999,0,,,1,2022-04-17
104,1,999,1,0.0,,1,2022-04-23
124,1,999,1,0.0,,1,2022-04-19
308,1,999,0,,,1,2022-04-07
344,1,999,0,,,1,2022-04-28
400,1,999,1,0.0,,1,2022-04-06
103,3,999,0,,,1,2022-04-29
24,1,999,0,,,1,2022-04-06
132,1,999,0,,,1,2022-04-05
141,1,999,0,,,1,2022-04-10
207,1,999,0,,,1,2022-04-24
284,1,999,1,0.0,,1,2022-04-15
800,1,999,0,,,1,2022-04-18
204,1,999,0,,,1,2022-04-10
85,1,999,0,,,1,2022-04-22
472,1,999,0,,,1,2022-04-05
99,1,999,0,,,1,2022-04-23
196,1,2,1,1.0,,1,2022-04-08
452,2,999,0,,,1,2022-04-15
586,2,999,0,,,1,2022-04-11
316,1,999,1,0.0,,1,2022-04-30
270,2,999,1,0.0,,1,2022-04-02
461,1,999,0,,,1,2022-04-18
127,2,999,0,,,1,2022-04-03
113,1,999,0,,,1,2022-04-23
526,2,999,1,0.0,,1,2022-04-12
315,1,2,1,1.0,,1,2022-04-27
130,2,999,0,,,1,2022-04-22
97,1,999,0,,,1,2022-04-17
423,2,999,0,,,1,2022-04-27
311,1,999,0,,,1,2022-04-15
171,1,999,1,0.0,,1,2022-04-15
209,1,999,0,,,1,2022-04-25
64,1,999,0,,,1,2022-04-25
209,1,999,0,,,1,2022-04-25
457,1,2,1,1.0,,1,2022-04-26
260,2,999,0,,,1,2022-04-05
146,1,999,0,,,1,2022-04-12
354,1,999,0,,,1,2022-04-06
94,1,999,1,0.0,,1,2022-04-13
482,2,999,0,,,1,2022-04-07
309,1,999,0,,,1,2022-04-14
173,2,999,0,,,1,2022-04-02
261,1,999,0,,,1,2022-04-27
439,2,999,0,,,1,2022-04-24
171,1,999,0,,,1,2022-04-23
616,1,999,0,,,1,2022-04-05
198,1,999,1,0.0,,1,2022-04-28
76,1,999,0,,,1,2022-04-22
278,1,999,0,,,1,2022-04-28
280,1,999,0,,,1,2022-04-05
249,1,999,0,,,1,2022-04-19
68,1,2,1,1.0,,1,2022-04-18
269,1,999,1,0.0,,1,2022-04-10
532,1,999,0,,,1,2022-04-19
1373,2,999,0,,,1,2022-04-19
97,2,999,0,,,1,2022-04-08
102,1,999,0,,,1,2022-04-01
48,1,999,0,,,1,2022-04-24
226,1,2,1,1.0,,1,2022-04-28
88,1,999,0,,,1,2022-04-10
574,1,999,0,,,1,2022-04-25
917,1,999,0,,,1,2022-04-20
242,1,2,1,1.0,,1,2022-04-01
430,1,999,0,,,1,2022-04-14
228,1,999,1,0.0,,1,2022-04-19
483,1,0,1,1.0,,1,2022-04-19
156,3,999,0,,,1,2022-04-22
306,2,999,0,,,1,2022-04-17
130,1,999,0,,,1,2022-04-25
96,2,2,1,1.0,,1,2022-04-16
452,1,999,0,,,1,2022-04-05
285,1,999,0,,,1,2022-04-08
666,1,999,0,,,1,2022-04-03
458,1,999,0,,,1,2022-04-02
473,1,999,1,0.0,,1,2022-04-16
209,1,999,0,,,1,2022-04-23
69,1,999,0,,,1,2022-04-18
352,1,999,0,,,1,2022-04-14
27,1,999,2,0.0,,1,2022-04-25
81,1,999,1,0.0,,1,2022-04-08
260,1,999,0,,,1,2022-04-14
780,1,999,0,,,1,2022-04-22
107,1,2,1,1.0,,1,2022-04-18
580,2,2,1,1.0,,1,2022-04-02
398,1,999,0,,,1,2022-04-18
79,1,999,1,0.0,,1,2022-04-02
214,1,999,1,0.0,,1,2022-04-07
258,1,2,2,1.0,,1,2022-04-28
834,1,999,0,,,1,2022-04-26
114,2,999,0,,,1,2022-04-22
435,1,999,0,,,1,2022-04-21
211,1,2,1,1.0,,1,2022-04-19
441,2,999,0,,,1,2022-04-28
615,1,999,0,,,1,2022-04-05
555,2,999,0,,,1,2022-04-02
149,1,2,1,1.0,,1,2022-04-14
384,1,999,0,,,1,2022-04-19
168,2,999,0,,,1,2022-04-27
319,3,999,0,,,1,2022-04-15
664,2,999,0,,,1,2022-04-11
184,2,999,0,,,1,2022-04-12
811,2,999,0,,,1,2022-04-20
71,2,999,0,,,1,2022-04-02
354,3,999,0,,,1,2022-04-03
85,1,999,0,,,1,2022-04-25
116,1,999,0,,,1,2022-04-09
488,1,999,0,,,1,2022-04-29
460,1,999,0,,,1,2022-04-09
477,1,999,0,,,1,2022-04-06
63,1,999,0,,,1,2022-04-03
970,1,999,1,0.0,,1,2022-04-10
266,1,999,1,0.0,,1,2022-04-09
618,2,999,0,,,1,2022-04-10
774,2,999,1,0.0,,1,2022-04-24
132,2,999,0,,,1,2022-04-03
121,1,999,1,0.0,,1,2022-04-21
175,1,999,0,,,1,2022-04-13
861,2,999,0,,,1,2022-04-21
296,1,999,0,,,1,2022-04-26
240,1,999,1,0.0,,1,2022-04-12
329,2,999,1,0.0,,1,2022-04-22
147,3,999,1,0.0,,1,2022-04-25
113,2,999,1,0.0,,1,2022-04-10
327,2,999,0,,,1,2022-04-04
264,2,999,1,0.0,,1,2022-04-10
115,2,999,1,0.0,,1,2022-04-07
82,6,999,0,,,1,2022-04-11
127,3,999,0,,,1,2022-04-12
874,2,999,0,,,1,2022-04-16
44,1,999,0,,,1,2022-04-08
56,1,999,0,,,1,2022-04-12
510,2,999,0,,,1,2022-04-06
513,1,999,0,,,1,2022-04-03
189,3,999,1,0.0,,1,2022-04-16
416,1,999,0,,,1,2022-04-20
301,1,999,0,,,1,2022-04-28
243,2,999,0,,,1,2022-04-09
140,2,999,0,,,1,2022-04-14
109,1,999,0,,,1,2022-04-14
126,3,999,0,,,1,2022-04-14
652,2,999,0,,,1,2022-04-04
96,1,999,0,,,1,2022-04-12
144,2,999,0,,,1,2022-04-01
92,1,999,1,0.0,,1,2022-04-27
475,2,999,0,,,1,2022-04-13
236,1,999,0,,,1,2022-04-22
193,2,8,1,1.0,,1,2022-04-26
645,1,999,0,,,1,2022-04-22
342,3,999,0,,,1,2022-04-03
73,2,999,1,0.0,,1,2022-04-06
301,1,999,0,,,1,2022-04-06
1143,1,999,0,,,1,2022-04-02
380,3,999,0,,,1,2022-04-08
210,3,999,0,,,1,2022-04-12
427,3,999,0,,,1,2022-04-03
370,3,999,0,,,1,2022-04-21
73,3,999,0,,,1,2022-04-26
949,2,999,0,,,1,2022-04-18
753,1,999,0,,,1,2022-04-14
1260,2,2,1,1.0,,1,2022-04-08
108,1,999,0,,,1,2022-04-27
95,1,999,0,,,1,2022-04-11
652,2,999,0,,,1,2022-04-18
1034,2,999,0,,,1,2022-04-22
766,3,2,1,1.0,,1,2022-04-17
266,1,999,0,,,1,2022-04-26
35,1,999,0,,,1,2022-04-10
369,1,999,0,,,1,2022-04-18
502,1,0,1,1.0,,1,2022-04-16
509,1,2,1,1.0,,1,2022-04-18
132,1,999,0,,,1,2022-04-15
136,2,999,0,,,1,2022-04-23
567,2,999,0,,,1,2022-04-28
501,1,999,0,,,1,2022-04-16
374,1,2,1,1.0,,1,2022-04-11
712,2,999,0,,,1,2022-04-07
117,3,999,0,,,1,2022-04-08
347,3,999,0,,,1,2022-04-14
157,1,999,0,,,1,2022-04-18
259,1,999,0,,,1,2022-04-13
1958,11,999,0,,,1,2022-04-07
119,2,999,0,,,1,2022-05-28
87,3,999,0,,,1,2022-05-27
208,3,999,0,,,1,2022-05-12
47,2,999,0,,,1,2022-05-07
265,2,3,1,1.0,,1,2022-05-14
104,5,999,0,,,1,2022-05-18
374,2,999,0,,,1,2022-05-01
675,2,999,0,,,1,2022-05-28
60,5,3,1,1.0,,1,2022-05-02
410,4,999,0,,,1,2022-05-22
390,3,999,0,,,1,2022-05-29
303,3,999,0,,,1,2022-05-08
312,2,999,0,,,1,2022-05-07
244,1,999,0,,,1,2022-05-31
160,4,999,1,0.0,,1,2022-05-07
130,1,999,1,0.0,,1,2022-05-08
74,1,999,0,,,1,2022-05-17
364,1,999,0,,,1,2022-05-28
392,2,3,2,1.0,,1,2022-05-06
63,1,999,0,,,1,2022-05-15
193,1,999,1,0.0,,1,2022-05-06
267,1,999,1,0.0,,1,2022-05-04
1602,2,999,0,,,1,2022-05-26
200,1,999,1,0.0,,1,2022-05-26
244,1,999,0,,,1,2022-05-15
359,1,999,0,,,1,2022-05-22
16,1,999,0,,,1,2022-05-09
45,1,999,0,,,1,2022-05-19
447,1,999,0,,,1,2022-05-12
226,1,999,0,,,1,2022-05-11
170,2,999,1,0.0,,1,2022-05-25
597,1,999,0,,,1,2022-05-01
963,1,3,2,1.0,,1,2022-05-29
417,1,3,1,1.0,,1,2022-05-06
301,3,3,1,1.0,,1,2022-05-18
136,1,999,1,0.0,,1,2022-05-21
133,1,999,0,,,1,2022-05-11
1076,3,6,1,1.0,,1,2022-05-05
643,1,999,0,,,1,2022-05-21
47,1,999,0,,,1,2022-05-16
275,3,999,0,,,1,2022-05-01
251,4,999,0,,,1,2022-05-31
293,3,3,1,1.0,,1,2022-05-22
592,1,3,1,1.0,,1,2022-05-08
90,2,999,0,,,1,2022-05-08
437,3,999,0,,,1,2022-05-03
101,2,999,0,,,1,2022-05-02
346,2,999,0,,,1,2022-05-03
364,2,999,0,,,1,2022-05-07
195,3,999,1,0.0,,1,2022-05-28
59,2,999,0,,,1,2022-05-04
95,2,999,1,0.0,,1,2022-05-18
233,2,999,0,,,1,2022-05-28
64,2,999,1,0.0,,1,2022-05-21
77,2,999,0,,,1,2022-05-05
77,2,999,0,,,1,2022-05-22
98,4,3,1,1.0,,1,2022-05-30
274,2,999,0,,,1,2022-05-29
15,5,999,0,,,1,2022-05-06
127,2,999,0,,,1,2022-05-24
532,3,999,0,,,1,2022-05-16
535,2,999,0,,,1,2022-05-04
106,1,999,2,0.0,,1,2022-05-21
287,2,999,1,0.0,,1,2022-05-01
174,1,999,0,,,1,2022-05-23
212,4,999,0,,,1,2022-05-16
300,1,999,0,,,1,2022-05-08
367,1,999,0,,,1,2022-05-08
52,4,999,0,,,1,2022-05-22
297,4,999,0,,,1,2022-05-28
77,2,999,0,,,1,2022-05-22
214,3,3,1,1.0,,1,2022-05-20
228,6,999,0,,,1,2022-05-29
378,3,999,0,,,1,2022-05-09
7,4,999,0,,,1,2022-05-30
34,6,999,0,,,1,2022-05-17
347,2,999,1,0.0,,1,2022-05-15
291,3,999,0,,,1,2022-05-05
190,3,999,0,,,1,2022-05-22
164,2,999,1,0.0,,1,2022-05-17
92,2,999,0,,,1,2022-05-03
26,5,999,0,,,1,2022-05-06
90,4,999,0,,,1,2022-05-25
222,6,999,0,,,1,2022-05-29
74,3,999,0,,,1,2022-05-14
383,2,999,1,0.0,,1,2022-05-13
434,4,999,0,,,1,2022-05-25
172,2,999,0,,,1,2022-05-30
54,2,999,0,,,1,2022-05-04
96,1,999,0,,,1,2022-05-22
334,2,999,1,0.0,,1,2022-05-06
180,1,999,0,,,1,2022-05-06
150,1,999,0,,,1,2022-05-04
76,2,3,1,1.0,,1,2022-05-17
173,2,999,0,,,1,2022-05-03
63,3,999,0,,,1,2022-05-02
101,2,999,0,,,1,2022-05-07
238,3,999,0,,,1,2022-05-05
79,3,999,0,,,1,2022-05-09
619,6,999,0,,,1,2022-05-01
190,3,999,0,,,1,2022-05-20
257,2,999,0,,,1,2022-05-12
370,5,999,0,,,1,2022-05-30
306,3,999,1,0.0,,1,2022-05-18
130,3,999,1,0.0,,1,2022-05-21
1046,3,11,1,1.0,,1,2022-05-07
77,6,999,0,,,1,2022-05-09
90,4,999,1,0.0,,1,2022-05-14
181,2,999,0,,,1,2022-05-20
121,5,999,0,,,1,2022-05-23
336,9,999,0,,,1,2022-05-23
72,4,999,0,,,1,2022-05-29
237,5,999,0,,,1,2022-05-23
211,5,999,0,,,1,2022-05-16
458,3,9,2,0.0,,1,2022-05-29
110,4,999,0,,,1,2022-05-21
392,7,999,0,,,1,2022-05-04
100,2,999,0,,,1,2022-05-26
124,3,999,2,0.0,,1,2022-05-03
115,3,999,0,,,1,2022-05-21
922,4,999,0,,,1,2022-05-09
107,4,999,0,,,1,2022-05-08
77,2,999,0,,,1,2022-05-17
220,4,999,0,,,1,2022-05-31
75,5,999,0,,,1,2022-05-25
601,3,999,0,,,1,2022-05-11
198,2,999,0,,,1,2022-05-06
191,3,999,0,,,1,2022-05-19
434,2,999,0,,,1,2022-05-24
497,3,999,0,,,1,2022-05-22
312,3,999,0,,,1,2022-05-07
186,4,999,0,,,1,2022-05-25
25,1,999,0,,,1,2022-05-15
78,3,3,1,1.0,,1,2022-05-18
264,3,999,0,,,1,2022-05-19
353,2,999,0,,,1,2022-05-22
290,3,999,1,0.0,,1,2022-05-01
79,4,999,1,0.0,,1,2022-05-03
949,3,999,0,,,1,2022-05-31
99,2,999,2,0.0,,1,2022-05-24
313,2,999,0,,,1,2022-05-24
104,4,999,0,,,1,2022-05-22
742,4,999,0,,,1,2022-05-07
1370,3,999,0,,,1,2022-05-05
20,5,999,0,,,1,2022-05-25
528,3,999,0,,,1,2022-05-05
675,3,999,0,,,1,2022-05-24
134,3,999,1,0.0,,1,2022-05-25
126,4,999,0,,,1,2022-05-08
159,10,999,0,,,1,2022-05-09
1121,3,3,1,1.0,,1,2022-05-15
268,3,999,0,,,1,2022-05-23
230,6,999,0,,,1,2022-05-23
172,3,999,0,,,1,2022-05-29
417,2,999,0,,,1,2022-05-02
716,3,999,1,0.0,,1,2022-05-30
365,4,999,0,,,1,2022-05-26
240,5,999,0,,,1,2022-05-14
104,3,999,0,,,1,2022-05-02
617,2,999,0,,,1,2022-05-17
89,5,999,0,,,1,2022-05-11
333,2,999,0,,,1,2022-05-07
13,6,999,1,0.0,,1,2022-05-31
288,5,999,0,,,1,2022-05-04
174,5,999,1,0.0,,1,2022-05-29
483,4,3,2,1.0,,1,2022-05-05
8,4,999,0,,,1,2022-05-12
6,4,999,0,,,1,2022-05-25
1091,3,999,0,,,1,2022-05-21
206,3,999,0,,,1,2022-05-23
150,5,999,0,,,1,2022-05-08
1063,5,999,0,,,1,2022-05-10
36,6,999,0,,,1,2022-05-05
79,5,999,0,,,1,2022-05-17
8,3,999,0,,,1,2022-05-16
21,5,999,0,,,1,2022-05-26
99,4,999,0,,,1,2022-05-08
72,5,999,0,,,1,2022-05-19
354,2,999,0,,,1,2022-05-30
520,2,3,1,1.0,,1,2022-05-17
340,8,999,0,,,1,2022-05-06
254,4,999,0,,,1,2022-05-14
76,4,3,1,1.0,,1,2022-05-02
108,1,999,0,,,1,2022-05-24
429,4,999,1,0.0,,1,2022-05-23
399,2,999,0,,,1,2022-05-13
10,4,999,1,0.0,,1,2022-05-10
196,1,999,0,,,1,2022-05-23
399,1,999,0,,,1,2022-05-15
331,5,999,0,,,1,2022-05-28
11,4,3,1,1.0,,1,2022-05-02
775,5,999,1,0.0,,1,2022-05-10
78,4,999,1,0.0,,1,2022-05-10
83,5,999,0,,,1,2022-05-07
143,1,999,0,,,1,2022-05-18
40,5,999,0,,,1,2022-05-02
14,5,3,1,1.0,,1,2022-05-20
841,4,999,0,,,1,2022-05-24
230,6,12,1,1.0,,1,2022-05-29
23,5,999,0,,,1,2022-05-23
15,4,999,2,0.0,,1,2022-05-26
7,6,999,0,,,1,2022-05-03
846,2,999,0,,,1,2022-05-05
211,3,999,0,,,1,2022-05-19
9,8,999,0,,,1,2022-05-19
640,7,999,0,,,1,2022-05-11
124,5,999,0,,,1,2022-05-20
16,5,999,0,,,1,2022-05-30
673,6,3,1,1.0,,1,2022-05-23
362,5,999,0,,,1,2022-05-09
520,2,999,0,,,1,2022-05-18
75,3,999,0,,,1,2022-05-09
8,7,6,1,1.0,,1,2022-05-17
157,3,999,0,,,1,2022-05-31
226,2,11,1,1.0,,1,2022-05-02
205,2,999,0,,,1,2022-05-27
574,2,999,0,,,1,2022-05-25
159,8,999,0,,,1,2022-05-25
85,4,999,0,,,1,2022-05-04
171,2,999,0,,,1,2022-05-14
136,5,999,0,,,1,2022-05-19
762,3,999,0,,,1,2022-05-06
813,2,999,1,0.0,,1,2022-05-09
466,2,999,1,0.0,,1,2022-05-07
88,3,999,1,0.0,,1,2022-05-02
29,6,999,0,,,1,2022-05-29
142,3,999,0,,,1,2022-05-30
94,5,999,0,,,1,2022-05-26
35,6,999,0,,,1,2022-05-12
11,6,999,0,,,1,2022-05-19
17,5,999,1,0.0,,1,2022-05-14
148,4,999,1,0.0,,1,2022-05-27
155,4,999,1,0.0,,1,2022-05-13
43,5,999,0,,,1,2022-05-05
307,4,999,2,0.0,,1,2022-05-03
19,2,999,0,,,1,2022-05-31
146,2,999,0,,,1,2022-05-18
39,5,999,0,,,1,2022-05-04
106,4,999,0,,,1,2022-05-02
15,7,999,0,,,1,2022-05-14
272,2,999,1,0.0,,1,2022-05-18
10,5,999,0,,,1,2022-05-23
245,6,999,1,0.0,,1,2022-05-20
18,6,999,0,,,1,2022-05-04
84,5,999,0,,,1,2022-05-06
24,7,999,0,,,1,2022-05-14
145,1,999,1,0.0,,1,2022-05-28
337,3,999,0,,,1,2022-05-03
184,1,999,2,0.0,,1,2022-05-07
632,5,10,1,1.0,,1,2022-05-28
326,1,999,0,,,1,2022-05-15
222,1,999,0,,,1,2022-05-01
169,1,999,0,,,1,2022-05-18
105,1,999,0,,,1,2022-05-14
363,1,999,0,,,1,2022-05-18
332,1,999,0,,,1,2022-05-17
334,1,999,1,0.0,,1,2022-05-09
72,1,999,2,0.0,,1,2022-05-30
214,1,0,1,1.0,,1,2022-05-25
276,1,999,1,0.0,,1,2022-05-15
106,1,999,0,,,1,2022-05-30
461,1,999,0,,,1,2022-05-07
31,1,999,0,,,1,2022-05-10
51,1,999,0,,,1,2022-05-29
215,1,999,0,,,1,2022-05-30
133,1,999,0,,,1,2022-05-29
301,1,999,0,,,1,2022-05-14
415,1,999,0,,,1,2022-05-21
17,1,999,0,,,1,2022-05-06
151,1,999,0,,,1,2022-05-24
259,1,999,0,,,1,2022-05-08
181,1,999,1,0.0,,1,2022-05-11
169,1,999,0,,,1,2022-05-10
168,1,999,1,0.0,,1,2022-05-31
60,1,999,0,,,1,2022-05-21
98,1,999,0,,,1,2022-05-12
123,1,999,0,,,1,2022-05-08
243,1,999,2,0.0,,1,2022-05-29
377,1,999,1,0.0,,1,2022-05-19
57,1,999,1,0.0,,1,2022-05-14
234,1,999,2,0.0,,1,2022-05-16
234,1,999,0,,,1,2022-05-29
17,6,999,0,,,1,2022-05-07
129,2,999,0,,,1,2022-05-27
154,1,999,0,,,1,2022-05-12
29,1,999,0,,,1,2022-05-19
266,1,999,1,0.0,,1,2022-05-13
163,1,999,0,,,1,2022-05-04
382,1,999,0,,,1,2022-05-25
225,1,999,0,,,1,2022-05-03
358,1,999,0,,,1,2022-05-04
668,1,999,1,0.0,,1,2022-05-16
180,1,999,0,,,1,2022-05-12
494,1,999,0,,,1,2022-05-22
121,1,999,1,0.0,,1,2022-05-02
391,1,999,0,,,1,2022-05-02
142,1,999,1,0.0,,1,2022-05-31
1240,1,999,0,,,1,2022-05-12
895,1,999,0,,,1,2022-05-07
851,1,999,0,,,1,2022-05-15
145,1,999,1,0.0,,1,2022-05-04
118,1,999,0,,,1,2022-05-13
392,1,999,0,,,1,2022-05-31
175,1,999,0,,,1,2022-05-02
731,1,999,0,,,1,2022-05-18
301,1,999,1,0.0,,1,2022-05-01
55,1,999,1,0.0,,1,2022-05-14
286,1,999,1,0.0,,1,2022-05-05
242,1,999,1,0.0,,1,2022-05-08
516,1,999,0,,,1,2022-05-29
163,1,999,1,0.0,,1,2022-05-18
163,1,999,0,,,1,2022-05-17
173,1,999,1,0.0,,1,2022-05-21
86,1,999,0,,,1,2022-05-24
863,1,3,2,1.0,,1,2022-05-31
227,3,999,0,,,1,2022-05-07
139,1,999,1,0.0,,1,2022-05-09
479,1,999,0,,,1,2022-05-20
28,1,999,0,,,1,2022-05-12
17,3,999,0,,,1,2022-05-24
62,1,999,0,,,1,2022-05-25
80,1,999,1,0.0,,1,2022-05-24
48,2,999,0,,,1,2022-05-17
459,1,999,0,,,1,2022-05-24
358,1,999,1,0.0,,1,2022-05-08
